I would n't play a first-person shooter with this , mind , but if you wanted to run MS Office , email , chat , download a video , listen to music from a certain fruit-named music store , and were looking for a highly portable yet powerful netbook to do that all in , I 'd highly recommend checking this out .	LAPTOP#PORTABILITY#1	LAPTOP#OPERATION_PERFORMANCE#1	LAPTOP#MISCELLANEOUS#1
The downside to this netbook is pretty much the same for any netbook : screen size is not something I 'd stare at for the entire 10-11 hours of battery life five days a week .	DISPLAY#DESIGN_FEATURES#-1
Additional caveat : the base installation comes with some Toshiba-specific software that may or may not be to a user 's liking .	SOFTWARE#DESIGN_FEATURES#0
Everything from the design to the OS is simple and to the point .	LAPTOP#DESIGN_FEATURES#1	OS#GENERAL#1	LAPTOP#GENERAL#1
LOVE IT LOVE IT LOVE IT !	LAPTOP#GENERAL#1
It really is perfect for work and play .	LAPTOP#MISCELLANEOUS#1
I am able to play 720p and 1080p media files just fine with it .	LAPTOP#MISCELLANEOUS#1
Everything I have tried has worked and I never have to carry the wall charger cause the battery is so awesome .	LAPTOP#OPERATION_PERFORMANCE#1	BATTERY#OPERATION_PERFORMANCE#1
The only thing that is n't perfect about this netbook is the speakers , they are not loud at all but I expected that .	MULTIMEDIA_DEVICES#QUALITY#-1
I upgraded it 's RAM to 2GB , I am very happy with it .	LAPTOP#GENERAL#1	MEMORY#DESIGN_FEATURES#0
lots of preloaded software .	LAPTOP#DESIGN_FEATURES#0
the only problem is that i had to add 1 gb RAM , the computer was kinda slow .	MEMORY#DESIGN_FEATURES#-1	LAPTOP#OPERATION_PERFORMANCE#-1
tosiba has a good reputation , my llast computer was an acer .	COMPANY#GENERAL#1
this is starting off good .	LAPTOP#GENERAL#1
What a great little laptop .	LAPTOP#GENERAL#1
Maybe not the cutting edge ( Satellite L455D ) but it is a workhorse .	LAPTOP#DESIGN_FEATURES#0	LAPTOP#OPERATION_PERFORMANCE#1
I bought it to use in college and it is perfect .	LAPTOP#MISCELLANEOUS#1
I dual boot with Linux and that other security-prone OS and it performs flawlessly .	LAPTOP#OPERATION_PERFORMANCE#1
I made a perfect decision when I bought the Toshiba !	LAPTOP#GENERAL#1	COMPANY#GENERAL#1
Excellent product for the money .	LAPTOP#GENERAL#1	LAPTOP#PRICE#0
No problems , no lock ups , no disappointments .	LAPTOP#OPERATION_PERFORMANCE#1	LAPTOP#GENERAL#1
Not super fancy , but not super expensive either .	LAPTOP#DESIGN_FEATURES#0	LAPTOP#PRICE#0
Highly recommend for daily use .	LAPTOP#MISCELLANEOUS#1
The Computer itself is a good product but the repair depot stinks .	LAPTOP#GENERAL#1	SUPPORT#QUALITY#-1
I have had to send in my laptop three times to get it fixed .	SUPPORT#QUALITY#-1
Toshiba does not send any one out unless you have paid extra to have the on site repair done .	SUPPORT#QUALITY#-1
I would tell the technician I knew exactly what was wrong with it but they did not listen and I had to go through a bunch of junk to get them to tell me I needed to send the computer in .	SUPPORT#QUALITY#-1
This computer that I have has had issues with the keyboard where it lost half the keyboard functions .	KEYBOARD#QUALITY#-1	KEYBOARD#OPERATION_PERFORMANCE#-1
As well as having the plug in the computer come loose .	POWER_SUPPLY#QUALITY#-1
So having the AC plug go out on me and get lose or I could actually here it inside my computer on two of the three times is not good .	POWER_SUPPLY#QUALITY#-1
It still seems to be a little lose now but so far seems to be hanging in there .	POWER_SUPPLY#QUALITY#-1
The Mac Book Pro performs flawlessly .	LAPTOP#OPERATION_PERFORMANCE#1
Never had a single problem , and do n't have to worry about viruses .	LAPTOP#GENERAL#1	LAPTOP#QUALITY#1
While I mostly use it for email , internet and gaming , I 'm confident all other applications live up to the high standard I 've come to appreciate from Mac laptops .	LAPTOP#MISCELLANEOUS#1
Worth the investment and truly a fine piece of equipment .	LAPTOP#GENERAL#1
Right out of the box , this little netbook did everything I asked of it , including streaming the everyday video you 're bound to encounter checking mail and websites ( my biggest complaint previously ) .	LAPTOP#GENERAL#1	LAPTOP#MISCELLANEOUS#1
It even has a great webcam , and Skype works very well .	LAPTOP#DESIGN_FEATURES#1	MULTIMEDIA_DEVICES#GENERAL#1	SOFTWARE#OPERATION_PERFORMANCE#1
The fact that you can spend over $ 100 on just a webcam underscores the value of this machine .	LAPTOP#GENERAL#1
The Windows 7 Starter is , in my opinion , a great way to think about using your netbook : basics , basics , basics .	OS#GENERAL#-1
I wiped nearly everything off of it , installed OpenOffice and Firefox , and I am operating an incredibly efficient and useful machine for a great price .	OS#GENERAL#-1	LAPTOP#PRICE#1	LAPTOP#OPERATION_PERFORMANCE#1	LAPTOP#GENERAL#1
This netbook is a perfect supplementary computer to another laptop or desktop ( my wife and I have another laptop ) , or if you are a user who uses the computer for simple tasks .	LAPTOP#MISCELLANEOUS#1
I use this for my tutoring business , and since I 'm always bouncing from student to student , it is ideal for portability and battery life ( yes , it gets the 8 hours as advertised ! ) .	LAPTOP#PORTABILITY#1	BATTERY#OPERATION_PERFORMANCE#1
ASUS has done an outstanding job of evolving their netbooks , and I would recommend this to anyone who both understands their needs and how netbooks can fit them .	LAPTOP#GENERAL#1	COMPANY#GENERAL#1
little short on RAM but you get what you pay for .	MEMORY#DESIGN_FEATURES#0
the hinge design forced you to place various connections all around the computer , left right and front .	LAPTOP#DESIGN_FEATURES#-1	LAPTOP#USABILITY#-1
the headphone and mic jack are in front of touch-pad making the touch-pad hard to use when using headphones/mic , not to mention the laptop was designed for right handed person .	PORTS#DESIGN_FEATURES#-1	MOUSE#USABILITY#-1	LAPTOP#DESIGN_FEATURES#-1	LAPTOP#USABILITY#-1
Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction .	LAPTOP#DESIGN_FEATURES#-1	LAPTOP#USABILITY#-1
I love windows 7 but i ca n't give Toshiba any credit for that , unless y'all get serious about ergonomics and making required connections less obtrusive i will be looking to different manufacturer next time .	OS#GENERAL#1	LAPTOP#USABILITY#-1	LAPTOP#DESIGN_FEATURES#-1	COMPANY#GENERAL#-1
I was happy with My purchase of a Toshiba Satellite L305D-S5934 laptop until it came time to have it repaired under the Toshiba Warranty .	LAPTOP#GENERAL#1	SUPPORT#GENERAL#-1
The computer was shipped to their repair depot on june 24 and returned on July 2 seems like a short turn around time except the computer was not repaired when it was returned .	SHIPPING#QUALITY#1	SUPPORT#QUALITY#-1
They were totally unconcerned that the computer was not correctly repaired in the first place .	SUPPORT#QUALITY#-1
The computer is currently in West Verginia doe to the method of shipping choosen by Toshiba .	SHIPPING#QUALITY#-1
The computer could have been shipped by Priority Mail through the USPS for the same cost and arrived by Noon on Tue .	SHIPPING#QUALITY#-1
Instead it is sitting in West Verginia waiting for UPS to take two days to send Me a box and Two days for them to ship the computer some 691 miles by air ? to Louisville Ky .	SHIPPING#QUALITY#-1
And Toshiba is totally unconcerned .	SUPPORT#QUALITY#-1
The reaction of Toshiba is there is nothing you can do about it so just sit back and except the fact that you are powerless and it is mind over matter .	SUPPORT#QUALITY#-1
We do n't Mind and You do n't Matter .	SUPPORT#QUALITY#-1
I would not recommend the purchase of this modle of Toshiba Computer or any Toshiba product for that matter .	LAPTOP#GENERAL#-1	COMPANY#GENERAL#-1
When it come time for warranty service to Toshiba you do n't matter .	SUPPORT#QUALITY#-1
Windows Vista makes this computer almost unusable for online service .	OS#GENERAL#-1	LAPTOP#USABILITY#-1
I 've tried going back to XL but there still problems .	LAPTOP#USABILITY#-1
The technical service for dell is so 3rd world it might as well not even bother .	SUPPORT#QUALITY#-1
Just a bunch of idiots who 's English as a 5th language is forced at best .	SUPPORT#QUALITY#-1
I 'm all for saving money but Dell needs to step it up .	COMPANY#GENERAL#-1
Good price .	LAPTOP#PRICE#1
Basic computer .	LAPTOP#MISCELLANEOUS#0
Did n't work when shipped from Walmart.com but went into a store and exchanged for a working laptop ( same make/model ) .	LAPTOP#MISCELLANEOUS#0
It has worked fine .	LAPTOP#OPERATION_PERFORMANCE#1
Handles all my basic media needs easily .	LAPTOP#MISCELLANEOUS#1
Can listen to my music and watch my videos with ease and with a great display .	DISPLAY#GENERAL#1	LAPTOP#USABILITY#1
It is speedy when connected wirelessly to any network regardless if the connection is weak or not .	LAPTOP#OPERATION_PERFORMANCE#1	LAPTOP#CONNECTIVITY#1
It 's a great prodcut to handle basic computing needs .	LAPTOP#MISCELLANEOUS#1
It has served my needs quite nicely for the most part .	LAPTOP#GENERAL#1
The 2 GB of RAM is plenty , able to run Windows 7 and at least 2 or 3 other programs with next to no slowdown .	MEMORY#DESIGN_FEATURES#1	LAPTOP#OPERATION_PERFORMANCE#1
My one complaint with this laptop is that I 've noticed an electronic fuzz sound coming out of the headphone jack when headphones are plugged in .	PORTS#QUALITY#-1
This is likely due to poor grounding and isolation between the components , and I 'm hoping that it can be fixed with a ground loop isolator , but I still expected better product quality for this price range .	HARDWARE#QUALITY#-1	LAPTOP#PRICE#-1
Other than that , I would recommend this to someone in need of a cheap laptop with semi-decent gaming capabilities .	LAPTOP#PRICE#1	LAPTOP#MISCELLANEOUS#0
Let me start with the good : So awesome .	LAPTOP#GENERAL#1
Great OS , fabulous improvements to the existing line bumping up the processor speed and adding the thunderbolt port .	OS#GENERAL#1	CPU#OPERATION_PERFORMANCE#1	LAPTOP#DESIGN_FEATURES#1
This one has had the same effect .	LAPTOP#GENERAL#1
The improvements to the OS have been relatively gradual , but substantive .	OS#GENERAL#1
The Unibody construction is solid , sleek and beautiful .	LAPTOP#DESIGN_FEATURES#1	LAPTOP#QUALITY#1
It is everything I 'd hoped it would be from a look and feel standpoint , but somehow a bit more sturdy .	LAPTOP#DESIGN_FEATURES#1	LAPTOP#QUALITY#1
For the not so good , I got the stock screen - which is VERY glossy .	DISPLAY#MISCELLANEOUS#-1	DISPLAY#QUALITY#-1
It 's still beautiful and has better color reproduction than I could ever expect from a notebook .	DISPLAY#DESIGN_FEATURES#1	DISPLAY#QUALITY#1
The reflectiveness of the display is only a minor inconvenience if you work in a controlled-lighting environment like me ( I prefer it dark ) or if you can crank up the brightness .	DISPLAY#QUALITY#0	DISPLAY#USABILITY#0
The statement of 7 hour battery life is not just mere exaggeration -- it 's a lie .	BATTERY#OPERATION_PERFORMANCE#-1
I challenge anyone to show proof that through anywhere near normal use can get more than 2.5 hrs out of it .	BATTERY#OPERATION_PERFORMANCE#-1
The first full charge of this battery got me only about 2 full hours .	BATTERY#OPERATION_PERFORMANCE#-1
Enabling the battery timer is useless .	BATTERY#MISCELLANEOUS#-1
The `` Time remaining '' goes from 4 hours plus to less than 2 hours over the span of about 10 minutes .	BATTERY#MISCELLANEOUS#-1
It 's so bad that I 'm thinking I only got half a battery or something .	BATTERY#MISCELLANEOUS#-1
I know what 7 hrs of battery looks like .	BATTERY#OPERATION_PERFORMANCE#-1
My only other complaint is that it gets really hot . : - )	LAPTOP#QUALITY#1
If you buy this - do n't go into it expecting 7 hrs of battery life , and you 'll be perfectly satisfied .	BATTERY#OPERATION_PERFORMANCE#-1	LAPTOP#GENERAL#1
The pro is a great product , I wish that the 13 inch models came with the Intel i processors and had a more comfortable edge ( the edges hurt my wrists ) .	LAPTOP#GENERAL#1	CPU#MISCELLANEOUS#0	LAPTOP#DESIGN_FEATURES#-1	LAPTOP#USABILITY#-1
Other than that its a great performing machine and well meets all my needs and more .	LAPTOP#OPERATION_PERFORMANCE#1	LAPTOP#GENERAL#1
Great product by Apple with the new great looking design .	LAPTOP#GENERAL#1	LAPTOP#DESIGN_FEATURES#1	COMPANY#GENERAL#1
I actually had the hard drive replaced twice , the mother board once , the dvd drive twice , then they FINALLY agreed to replace it , ( ALL OF THIS IN LESS THAN 1 1/2 YEARS ! ) only to get another `` HP/Compaq '' piece of crap .	HARD_DISC#QUALITY#-1	MOTHERBOARD#QUALITY#-1	OPTICAL_DRIVES#QUALITY#-1	SUPPORT#QUALITY#-1	LAPTOP#QUALITY#-1
It was slow , locked up , and also had hardware replaced after only 2 months !	LAPTOP#OPERATION_PERFORMANCE#-1	HARDWARE#QUALITY#-1
So , buyers beware !	LAPTOP#GENERAL#-1
It is made better , thicker , and all out tough !	LAPTOP#QUALITY#1	LAPTOP#DESIGN_FEATURES#1
I droped this once from thetable when my baby girl grabed me one day and IT is still working with NO issues !	LAPTOP#QUALITY#1
I love the easy to see screen , and It works well for work , persoal or just play .	DISPLAY#USABILITY#1	LAPTOP#MISCELLANEOUS#1
I tell everyone I see out looking to get this or another Toshiba .	LAPTOP#GENERAL#1	COMPANY#GENERAL#1
My friends or children use that when they need to borrow the Net = ) When I out grow this Meaning when its old and my oldest child is ready for one she will get this one ANd I will be buying only TOSHIBA !	COMPANY#GENERAL#1
I just love this lap top , I just wish it were all silver or they had all black .	LAPTOP#GENERAL#1	LAPTOP#DESIGN_FEATURES#0
That is my only complaint !	LAPTOP#DESIGN_FEATURES#-1
LOVE THIS LAPTOP WONDERFUL PRICE FOR WHAT YOU GET !	LAPTOP#GENERAL#1	LAPTOP#PRICE#1
WOULD PAY MORE FOR IT IF I HAD TOO !	LAPTOP#GENERAL#1	LAPTOP#PRICE#1
I recently purchased the mini and absolutely love it !	LAPTOP#GENERAL#1
It meets all my needs for work and pleasure while traveling .	LAPTOP#MISCELLANEOUS#1	LAPTOP#PORTABILITY#1
I am totally satisfied with my little toshie !	LAPTOP#GENERAL#1
From the moment I opened the box to the present it has been a great joy .	LAPTOP#GENERAL#1
It is always reliable , never bugged and responds well .	LAPTOP#QUALITY#1	LAPTOP#OPERATION_PERFORMANCE#1
I love the operating system and the preloaded software .	OS#GENERAL#1	SOFTWARE#GENERAL#1
This machine delivers .	LAPTOP#OPERATION_PERFORMANCE#1
It is also extremely pleasing to the eyes without looking too much like an Alienware gaming machine .	LAPTOP#DESIGN_FEATURES#1
It is a bit heavy .	LAPTOP#DESIGN_FEATURES#-1
It would be a load on long trips where a lot of walking is required .	LAPTOP#PORTABILITY#-1
Had some trouble finding a case that it would fit in .	LAPTOP#DESIGN_FEATURES#-1
This is an over-sized , 18-inch laptop .	LAPTOP#DESIGN_FEATURES#-1
It would n't fit in most 17-inch bags .	LAPTOP#PORTABILITY#-1
I was disappointed when I realized that the keyboard does n't light up on this model .	KEYBOARD#DESIGN_FEATURES#-1
It also does not have bluetooth .	LAPTOP#DESIGN_FEATURES#-1
You 'll need to upgrade and pay a little more for them .	LAPTOP#DESIGN_FEATURES#-1
I was looking too closely at the other performance specs and while comparing , I took it for granted that these features were standard .	LAPTOP#DESIGN_FEATURES#-1
Overall , still a very nice machine .	LAPTOP#GENERAL#1
Boots up fast and runs great !	LAPTOP#OPERATION_PERFORMANCE#1
I 'm pleased .	LAPTOP#GENERAL#1
The acer one compuer is a great computer .	LAPTOP#GENERAL#1
I did n't want to buy a generic brand computer but it is really nice .	LAPTOP#GENERAL#1	COMPANY#GENERAL#0
Its fast , has High definition quality in the videos .	LAPTOP#OPERATION_PERFORMANCE#1	DISPLAY#QUALITY#1
The pictures are clear as can be .	DISPLAY#QUALITY#1
If I had to buy another computer , I would most definetly buy an acer one computer .	LAPTOP#GENERAL#1	COMPANY#GENERAL#1
Heck , if I had enough ' money , I would but it as a gift for someone .	LAPTOP#GENERAL#1
Im glad that it has such great features in it .	LAPTOP#DESIGN_FEATURES#1
It also came with a built it web cam which is great because I can see an communicate with my family members back home .	LAPTOP#DESIGN_FEATURES#1
Clear picture on it and everything .	DISPLAY#QUALITY#1
The one down side to it is that when I play a certin game on here , it tends to freeze up sometimes , but thats the only bad thing about this computer .	LAPTOP#OPERATION_PERFORMANCE#-1	LAPTOP#GENERAL#1
The acer one computer that I bought is 17 ince screen and its hard to find lap top bags for it , but I like the big screen on it .	DISPLAY#DESIGN_FEATURES#1	LAPTOP#PORTABILITY#-1
Its good for playing my apps on Facebook or watching movies .	LAPTOP#MISCELLANEOUS#1
Im very happy with this computer !	LAPTOP#GENERAL#1
It 's solid .	LAPTOP#QUALITY#1
Love the stability of the Mac software and operating system .	SOFTWARE#OPERATION_PERFORMANCE#1	OS#OPERATION_PERFORMANCE#1
The only downfall is a lot of the software I have wo n't work with Mac and iWork is not worth the price of it .	SOFTWARE#USABILITY#-1	SOFTWARE#GENERAL#-1	SOFTWARE#PRICE#-1
It seems to be incompatible with everything else .	SOFTWARE#USABILITY#-1
But the machine is awesome and iLife is great and I love Snow Leopard X .	LAPTOP#GENERAL#1	SOFTWARE#GENERAL#1	OS#GENERAL#1
i love to use it it is esay and light .	LAPTOP#GENERAL#1	LAPTOP#USABILITY#1	LAPTOP#DESIGN_FEATURES#1
this laptop is durable and it is easy to travel with .	LAPTOP#QUALITY#1	LAPTOP#PORTABILITY#1
i needed one to be able to carry to work everyday and this one seems to fit all of the criteria .	LAPTOP#PORTABILITY#1
this laptop is great for work and doing my pictures .	LAPTOP#MISCELLANEOUS#1
i am a huge computer person i love anykind of computer that works well , but when i got this one i was so happy with the way it works and how it runs its amazing .	LAPTOP#OPERATION_PERFORMANCE#1
the programs are esay to use and are quick to process this computer works like a charm .	SOFTWARE#USABILITY#1	SOFTWARE#OPERATION_PERFORMANCE#1	LAPTOP#OPERATION_PERFORMANCE#1
i can use it for all of my needs .	LAPTOP#GENERAL#1
i give this laptop a five star review i love it and it has done chams for me .	LAPTOP#GENERAL#1
if this computer every breaks down on me i will most definatly get the same one again .	LAPTOP#GENERAL#1
i think that anyone looking for a good durrable laptop then this is the way to go .	LAPTOP#QUALITY#1	LAPTOP#GENERAL#1
From the second you open the box you will fall in love with this computer !	LAPTOP#GENERAL#1
The OS is still as fast as the day that the laptop was purchased and continues to run flawlessly .	OS#OPERATION_PERFORMANCE#1	OS#QUALITY#1
The track pad to me is what really stands out though , you can do several different things with it just depending on how many fingers you use on the track pad , awesome thinking Apple !	MOUSE#DESIGN_FEATURES#1	MOUSE#USABILITY#1	COMPANY#GENERAL#1
The OS is also very user friendly , even for those that switch from a PC , with a little practice you can take full advantage of this OS !	OS#USABILITY#1
Apple continues to shine and provide a much more enjoyable computer experience !	COMPANY#GENERAL#1	LAPTOP#GENERAL#1
From the start , when you open the box you see a completely different class of machine .	LAPTOP#GENERAL#1
The ease in which you set everything up is such that a child could do it .	LAPTOP#USABILITY#1
The screen is bright and clear , the operating system is solid and friendly to a novice .	DISPLAY#QUALITY#1	OS#QUALITY#1	OS#USABILITY#1
Fast , fast and fast , the web pages just fly by .	LAPTOP#OPERATION_PERFORMANCE#1
I had my IWORKS , Itunes , Email , MS Office , network and printers set up and completely working perfectly within an hour .	LAPTOP#USABILITY#1	LAPTOP#CONNECTIVITY#1	LAPTOP#OPERATION_PERFORMANCE#1
That includes transferring my music and movies .	LAPTOP#USABILITY#1
Good bye BLUE SCREEN and Critical errors ! ! ! !	LAPTOP#OPERATION_PERFORMANCE#1
Skype is just so dang cool with this machine too .	SOFTWARE#GENERAL#1
If your time is worth anything to you , if you are tired of rebooting , reformatting , reinstalling , trying to find drivers , if you want a computer to work for you for a change , make the change to this computer .	LAPTOP#USABILITY#1	LAPTOP#OPERATION_PERFORMANCE#1
It is light and the battery last a very long time .	LAPTOP#DESIGN_FEATURES#1	BATTERY#OPERATION_PERFORMANCE#1
Very fast boot up and shut down .	LAPTOP#OPERATION_PERFORMANCE#1
Let me tell you , this machine is great .	LAPTOP#GENERAL#1
Purchased for development purposes , but it has turned into my everyday laptop as well for surfing , e-mail , etc .	LAPTOP#MISCELLANEOUS#1
I thought learning the Mac OS would be hard , but it is easily picked up if you are familiar with a PC .	OS#USABILITY#1
The most amazing part to me as a PC user is the startup and shutdown times - and the fact that you very rarely have to restart the thing .	LAPTOP#OPERATION_PERFORMANCE#1
The only time I have restarted is during system updates .	LAPTOP#OPERATION_PERFORMANCE#1
great machine if you want to drop the cash for one .	LAPTOP#GENERAL#1
Ok , this is probably the best laptop series ever devised by Apple .	LAPTOP#GENERAL#1
The case is carved out of a single block of aluminum .	LAPTOP#QUALITY#1
The processor screams , and because of the unique way that Apple OSX 16 functions , most of the graphics are routed through the hardware rather than the software .	CPU#OPERATION_PERFORMANCE#1	OS#OPERATION_PERFORMANCE#1	GRAPHICS#DESIGN_FEATURES#1
I have recommended this laptop to everyone I know who is buying one .	LAPTOP#GENERAL#1
I like it so much , I bought another just for my wife .	LAPTOP#GENERAL#1
Took it back as it was defective .	LAPTOP#QUALITY#-1
Page just disapeared after you got yahoo or downloaded something .	LAPTOP#OPERATION_PERFORMANCE#-1
Could n't keep a page up you were working on !	LAPTOP#OPERATION_PERFORMANCE#-1
was a great deal i will give that .	LAPTOP#PRICE#1
the laptop preformed pretty well .	LAPTOP#OPERATION_PERFORMANCE#1
it cant fuction well with lots of webpages open at once .	LAPTOP#OPERATION_PERFORMANCE#-1
it has times were it freezes for 10 seconds and then starts again .	LAPTOP#OPERATION_PERFORMANCE#-1
the mouse on the pad , the left button always sticks .	MOUSE#OPERATION_PERFORMANCE#-1
the mouse is way way way to sensitve .	MOUSE#OPERATION_PERFORMANCE#-1
i tried turning it done but it did nothing .	MOUSE#OPERATION_PERFORMANCE#-1
the mouse jumps around all the time and it clicks stuff i dont want it too .	MOUSE#OPERATION_PERFORMANCE#-1	MOUSE#USABILITY#-1
its not bad just VERY VERY annoying .	MOUSE#GENERAL#-1
think i would spend little extra to get a better made laptop .	LAPTOP#QUALITY#-1
I am very happy with this laptop .	LAPTOP#GENERAL#1
For the price and what I get out of it has exceeded my expectations .	LAPTOP#PRICE#0	LAPTOP#GENERAL#1
I always have used a tower home PC and jumped to the laptop and have been very satisfied with its performance .	LAPTOP#OPERATION_PERFORMANCE#1
Amazing Quality !	LAPTOP#QUALITY#1
Plus stylish .	LAPTOP#DESIGN_FEATURES#1
The big screen allows you to enjoy watching movies , pictures and etc !	DISPLAY#DESIGN_FEATURES#1
The flaws are , this computer is not for computer gamers because of the OS X .	LAPTOP#MISCELLANEOUS#-1	OS#MISCELLANEOUS#-1
Mac is not made for gaming .	LAPTOP#MISCELLANEOUS#-1
BUT there 's this application called Boot Camp which allows you to add another OS X like Windows .	SOFTWARE#MISCELLANEOUS#1
Second , it gets scratches easily and when it gets old some thing may operated	LAPTOP#QUALITY#-1	LAPTOP#OPERATION_PERFORMANCE#-1
Was not happy with one of the programs on it .	SOFTWARE#GENERAL#-1
It was not clear that the Microsoft Student Edition that was loaded on the computer , was a six month trial .	SOFTWARE#MISCELLANEOUS#-1
Also , the extended warranty was a problem .	WARRANTY#GENERAL#-1
The extended warranty for the $ 4000 and up computers was the only one available for purchase on the drop drown menu .	WARRANTY#MISCELLANEOUS#-1
Overall the computer is very easy to use , the screen is perfect , great computer , my daughter loves .	LAPTOP#USABILITY#1	DISPLAY#GENERAL#1	LAPTOP#GENERAL#1
I finally decided on this laptop because it was the right price for what I need it .	LAPTOP#PRICE#1	LAPTOP#GENERAL#1
I did think it had a camera because that was one of my requirements , but forgot to check in the specifications on this one before I purchased .	LAPTOP#DESIGN_FEATURES#-1
So I 'm disappointed in that because communicating with my relatives out of the area is a priority .	LAPTOP#DESIGN_FEATURES#-1
I just hope the reputation that Toshiba has is true and I wo n't have to worry about a crash .	COMPANY#GENERAL#0
I bought this eMachines Notebook PC in January of this year and I am highly dissatisfied with it .	LAPTOP#GENERAL#-1
The Internet Explorer was very slow from the very beginning .	SOFTWARE#OPERATION_PERFORMANCE#-1
It freezes , and it always shows that there is an error , so I have to restart it a few times every time I use it .	SOFTWARE#OPERATION_PERFORMANCE#-1
I tried to upgrade it to a newer version a couple of months ago and I still have the same problem .	SOFTWARE#OPERATION_PERFORMANCE#-1
Well , I started using Google Chrome , which is a little better , but it freezes too sometimes .	SOFTWARE#OPERATION_PERFORMANCE#-1
This Notebook restarts every time there is a new update , so if you do n't save your files and information , everything will be lost .	LAPTOP#OPERATION_PERFORMANCE#-1
Another issue I have with it is the battery .	BATTERY#GENERAL#-1
Maybe three or four months ago it started blinking all of the sudden .	BATTERY#OPERATION_PERFORMANCE#-1
There is a small red circle next to it with a x in the middle , and when I click on it it says : `` Consider replacing your battery '' and it does not hold full charge .	BATTERY#OPERATION_PERFORMANCE#-1	BATTERY#QUALITY#-1
It is not even a year old yet , so I would definitely not recommend it to anyone .	LAPTOP#QUALITY#-1	LAPTOP#GENERAL#-1
Do n't waste your money !	LAPTOP#GENERAL#-1
The laptop is gorgeous .	LAPTOP#GENERAL#1
It is sleek , smooth , and lightweight .	LAPTOP#DESIGN_FEATURES#1	LAPTOP#OPERATION_PERFORMANCE#1
It is easily portable and I take it everywhere I go and might require internet access .	LAPTOP#PORTABILITY#1
The screen is very large and crystal clear with amazing colors and resolution .	DISPLAY#DESIGN_FEATURES#1	DISPLAY#QUALITY#1
The processor is very quick and effective as I load webpages and applications .	CPU#OPERATION_PERFORMANCE#1
It is quiet and a real joy to watch work .	LAPTOP#QUALITY#1	LAPTOP#OPERATION_PERFORMANCE#1
I love it and will probably get another one when this goes to the Laptop in the sky ! !	LAPTOP#GENERAL#1
Overall this laptop is great .	LAPTOP#GENERAL#1
It has plenty of memory , lots of hard drive , and great graphics .	MEMORY#DESIGN_FEATURES#1	HARD_DISC#DESIGN_FEATURES#1	GRAPHICS#GENERAL#1
It runs very quiet too which is a plus .	LAPTOP#QUALITY#1
The only bad thing about it is they give you the worst batteries possible .	BATTERY#GENERAL#-1
They only stay charged a little over an hour .	BATTERY#OPERATION_PERFORMANCE#-1
Laptops are usually used on the go , so why not give you a better battery ?	BATTERY#GENERAL#-1
The processor a AMD Semprom at 2.1 ghz is a bummer it does not have the power for HD or heavy computing .	CPU#OPERATION_PERFORMANCE#-1	CPU#MISCELLANEOUS#-1
The notebook is lacking a HDMI port and a S-video port that would enable one to hook it to a TV .	LAPTOP#DESIGN_FEATURES#-1	LAPTOP#CONNECTIVITY#-1
It is a cheap throw together .	LAPTOP#QUALITY#-1
Save your money and go for a better device .	LAPTOP#GENERAL#-1
This laptop is a great price and has a sleek look .	LAPTOP#PRICE#1	LAPTOP#DESIGN_FEATURES#1
Runs smooth and quick .	LAPTOP#OPERATION_PERFORMANCE#1
I wish it had a webcam though , then it would be perfect !	LAPTOP#DESIGN_FEATURES#-1	LAPTOP#GENERAL#1
I Love my new computer !	LAPTOP#GENERAL#1
Its fast and another thing I like is that it has three USB ports .	LAPTOP#OPERATION_PERFORMANCE#1	LAPTOP#DESIGN_FEATURES#1
I love to write and play with graphics and html programming and my new Toshiba works great on both !	LAPTOP#MISCELLANEOUS#1
Thank you for your great product !	LAPTOP#GENERAL#1	COMPANY#GENERAL#1
Everything about this computer is easy to use .	LAPTOP#USABILITY#1
wonderful features .	LAPTOP#DESIGN_FEATURES#1
The only thing is that the battery wo n't last more than 1/2 an hour .	BATTERY#OPERATION_PERFORMANCE#-1
It discharges too quickly .	BATTERY#OPERATION_PERFORMANCE#-1
Kind of annoying , but I still love the laptop .	LAPTOP#GENERAL#1
It has good speed and plenty of hard drive space .	LAPTOP#OPERATION_PERFORMANCE#1	HARD_DISC#DESIGN_FEATURES#1
The only downfall is the volume control .	MULTIMEDIA_DEVICES#GENERAL#-1
The wheel that turns the volume up and down does n't work in real time .	MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE#-1
I have to keep turning it until it decides to lower and there is no mute .	MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE#-1	MULTIMEDIA_DEVICES#USABILITY#-1	MULTIMEDIA_DEVICES#DESIGN_FEATURES#-1
I bought my macbook a few months ago and it has been my baby ever since .	LAPTOP#GENERAL#1
I love it so much .	LAPTOP#GENERAL#1
It has come into good use for my finances , scheduling , my parents business expenses , and it is definitely amazing for gaming .	LAPTOP#MISCELLANEOUS#1
The best thing is even while doing almost ten or twenty things at once , it never slows down .	LAPTOP#OPERATION_PERFORMANCE#1
It 's just as fast with one program open as it is with sixteen open .	LAPTOP#OPERATION_PERFORMANCE#1
It works exactly like it did the day I took it out of the box .	LAPTOP#OPERATION_PERFORMANCE#1	LAPTOP#QUALITY#1
